file,organization,doctype_code,matched
UBND Xã Nông Cống_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Nông Cống,05b,True
UBND Xã Nông Cống_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Nông Cống,09a,True
UBND Xã Nông Cống_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Nông Cống,09a,True
UBND Xã Núa Ngam_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Núa Ngam,09a,True
UBND Xã Núi Cấm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Núi Cấm,09a,True
UBND Xã Năm Căn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Năm Căn,09a,True
UBND Xã Nậm Cuổi_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Nậm Cuổi,09a,True
UBND Xã Nậm Cuổi_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Nậm Cuổi,09a,True
UBND Xã Nậm Cắn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Nậm Cắn,09a,True
UBND Xã Nậm Kè_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Nậm Kè,09a,True
UBND Xã Nậm Sỏ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Nậm Sỏ,09a,True
UBND Xã Nật Sơn_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Nật Sơn,05b,True
UBND Xã Nật Sơn_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Nật Sơn,05b,True
UBND Xã Nội Bài_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Nội Bài,09a,True
UBND Xã Nội Bài_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Nội Bài,09a,True
UBND Xã Pa Tần_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Pa Tần,09a,True
UBND Xã Pa Ủ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Pa Ủ,09a,True
UBND Xã Pa Ủ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Pa Ủ,09a,True
UBND Xã Phan Ngọc Hiển_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UB(...) copy.xlsx,UBND Xã Phan Ngọc Hiển,09a,True
UBND Xã Phan Ngọc Hiển_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UB(...).xlsx,UBND Xã Phan Ngọc Hiển,09a,True
UBND Xã Phong Dụ Hạ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Phong Dụ Hạ,09a,True
UBND Xã Phong Dụ Thượng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên(...).xlsx,UBND Xã Phong Dụ Thượng,05b,True
UBND Xã Phong Dụ Thượng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (U(...).xlsx,UBND Xã Phong Dụ Thượng,09a,True
UBND Xã Phong Quang_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Phong Quang,09a,True
UBND Xã Phát Diệm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phát Diệm,09a,True
UBND Xã Phát Diệm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phát Diệm,09a,True
UBND Xã Phù Cát_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phù Cát,09a,True
UBND Xã Phù Mỹ Bắc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Phù Mỹ Bắc,09a,True
UBND Xã Phù Mỹ Bắc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Phù Mỹ Bắc,09a,True
UBND Xã Phù Đổng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phù Đổng,09a,True
UBND Xã Phú Bình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phú Bình,09a,True
UBND Xã Phú Bình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Bình,09a,True
UBND Xã Phú Hòa Đông_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...) copy.xlsx,UBND Xã Phú Hòa Đông,05b,True
UBND Xã Phú Hòa Đông_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...).xlsx,UBND Xã Phú Hòa Đông,05b,True
UBND Xã Phú Hồ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phú Hồ,09a,True
UBND Xã Phú Hồ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Hồ,09a,True
UBND Xã Phú Linh_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Phú Linh,05b,True
UBND Xã Phú Linh_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Phú Linh,05b,True
UBND Xã Phú Lệ_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luật t(...).xlsx,UBND Xã Phú Lệ,04a,True
UBND Xã Phú Lệ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Lệ,09a,True
UBND Xã Phú Mỹ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Mỹ,09a,True
UBND Xã Phú Nghĩa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phú Nghĩa,09a,True
UBND Xã Phú Nghĩa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Nghĩa,09a,True
UBND Xã Phú Túc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phú Túc,09a,True
UBND Xã Phú Túc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Túc,09a,True
UBND Xã Phú Vinh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phú Vinh,09a,True
UBND Xã Phú Vinh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Vinh,09a,True
UBND Xã Phú Xuyên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Xuyên,09a,True
UBND Xã Phú Đình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phú Đình,09a,True
UBND Xã Phúc Hòa_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Phúc Hòa,05b,True
UBND Xã Phúc Thịnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Phúc Thịnh,09a,True
UBND Xã Phúc Thịnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Phúc Thịnh,09a,True
UBND Xã Phục Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Phục Hòa,09a,True
UBND Xã Phục Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Phục Hòa,09a,True
UBND Xã Pu Sam Cáp_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Pu Sam Cáp,09a,True
UBND Xã Pu Sam Cáp_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Pu Sam Cáp,09a,True
UBND Xã Pà Cò_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật (VBQP(...).xlsx,UBND Xã Pà Cò,01a,True
UBND Xã Quan Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Quan Sơn,09a,True
UBND Xã Quan Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quan Sơn,09a,True
UBND Xã Quang Minh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Quang Minh,09a,True
UBND Xã Quang Minh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Quang Minh,09a,True
UBND Xã Quang Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quang Sơn,09a,True
UBND Xã Quang Thiện_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Quang Thiện,09a,True
UBND Xã Quy Đức_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quy Đức,09a,True
UBND Xã Quý Lương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quý Lương,09a,True
UBND Xã Quảng Bị_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quảng Bị,09a,True
UBND Xã Quảng Hà_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quảng Hà,09a,True
UBND Xã Quảng Lâm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quảng Lâm,09a,True
UBND Xã Quảng Ninh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Quảng Ninh,09a,True
UBND Xã Quảng Oai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Quảng Oai,09a,True
UBND Xã Quảng Oai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quảng Oai,09a,True
UBND Xã Quảng Yên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã (2).xlsx,UBND Xã Quảng Yên,09a,True
UBND Xã Quảng Yên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quảng Yên,09a,True
UBND Xã Quốc Oai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quốc Oai,09a,True
UBND Xã Quốc Việt_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quốc Việt,09a,True
UBND Xã Quỳ Châu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Quỳ Châu,09a,True
UBND Xã Sao Vàng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sao Vàng,09a,True
UBND Xã Sin Suối Hồ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Sin Suối Hồ,09a,True
UBND Xã Sì Lở Lầu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Sì Lở Lầu,09a,True
UBND Xã Sì Lở Lầu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sì Lở Lầu,09a,True
UBND Xã Sín Chải_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sín Chải,09a,True
UBND Xã Sóc Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Sóc Sơn,09a,True
UBND Xã Sóc Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sóc Sơn,09a,True
UBND Xã Sông Lũy_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Sông Lũy,05b,True
UBND Xã Sông Lũy_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Sông Lũy,05b,True
UBND Xã Sơn Kỳ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sơn Kỳ,09a,True
UBND Xã Sơn Lang_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Sơn Lang,09a,True
UBND Xã Sơn Lang_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sơn Lang,09a,True
UBND Xã Sơn Thủy_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Sơn Thủy,09a,True
UBND Xã Sơn Thủy_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sơn Thủy,09a,True
UBND Xã Sơn Động_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Sơn Động,09a,True
UBND Xã Tam Chung_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Chung,09a,True
UBND Xã Tam Dương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Dương,09a,True
UBND Xã Tam Giang_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Giang,09a,True
UBND Xã Tam Hồng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Hồng,09a,True
UBND Xã Tam Nông_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Nông,09a,True
UBND Xã Tam Đảo_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Đảo,09a,True
UBND Xã Tam Đồng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tam Đồng,09a,True
UBND Xã Thanh Ba_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thanh Ba,09a,True
UBND Xã Thanh Lâm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thanh Lâm,09a,True
UBND Xã Thanh Lâm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thanh Lâm,09a,True
UBND Xã Thanh Miện_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp lu(...).xlsx,UBND Xã Thanh Miện,04a,True
UBND Xã Thanh Mỹ_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Thanh Mỹ,05b,True
UBND Xã Thanh Oai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thanh Oai,09a,True
UBND Xã Thanh Oai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thanh Oai,09a,True
UBND Xã Thanh Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thanh Sơn,09a,True
UBND Xã Thanh Tùng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Thanh Tùng,09a,True
UBND Xã Thanh Tùng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thanh Tùng,09a,True
UBND Xã Thiên Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thiên Lộc,09a,True
UBND Xã Thiết Ống_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thiết Ống,09a,True
UBND Xã Thiết Ống_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thiết Ống,09a,True
UBND Xã Thiện Hòa_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Thiện Hòa,05b,True
UBND Xã Thiệu Tiến_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thiệu Tiến,09a,True
UBND Xã Thiệu Toán_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thiệu Toán,09a,True
UBND Xã Thu Cúc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thu Cúc,09a,True
UBND Xã Thu Lũm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thu Lũm,09a,True
UBND Xã Thu Lũm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thu Lũm,09a,True
UBND Xã Thuần Trung_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thuần Trung,09a,True
UBND Xã Thuận An_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thuận An,09a,True
UBND Xã Thành Công_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thành Công,09a,True
UBND Xã Thái Bình_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...) copy.xlsx,UBND Xã Thái Bình,05b,True
UBND Xã Thái Bình_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Thái Bình,05b,True
UBND Xã Thái Tân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thái Tân,09a,True
UBND Xã Tháp Mười_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Tháp Mười,05b,True
UBND Xã Thường Phước_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...).xlsx,UBND Xã Thường Phước,05b,True
UBND Xã Thường Tín_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Thường Tín,09a,True
UBND Xã Thường Tín_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thường Tín,09a,True
UBND Xã Thượng Bằng La_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp l(...) copy.xlsx,UBND Xã Thượng Bằng La,01a,True
UBND Xã Thượng Bằng La_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp l(...).xlsx,UBND Xã Thượng Bằng La,01a,True
UBND Xã Thượng Bằng La_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục phá(...) copy.xlsx,UBND Xã Thượng Bằng La,04a,True
UBND Xã Thượng Bằng La_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục phá(...).xlsx,UBND Xã Thượng Bằng La,04a,True
UBND Xã Thượng Bằng La_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên đ(...) copy.xlsx,UBND Xã Thượng Bằng La,05b,True
UBND Xã Thượng Bằng La_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên đ(...).xlsx,UBND Xã Thượng Bằng La,05b,True
UBND Xã Thượng Bằng La_08a_TP_CNTN_Kết quả đăng ký nuôi con nuôi trong nước(...) copy.xlsx,UBND Xã Thượng Bằng La,08a,True
UBND Xã Thượng Bằng La_08a_TP_CNTN_Kết quả đăng ký nuôi con nuôi trong nước(...).xlsx,UBND Xã Thượng Bằng La,08a,True
UBND Xã Thượng Bằng La_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UB(...) copy.xlsx,UBND Xã Thượng Bằng La,09a,True
UBND Xã Thượng Bằng La_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UB(...).xlsx,UBND Xã Thượng Bằng La,09a,True
UBND Xã Thượng Ninh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thượng Ninh,09a,True
UBND Xã Thạch Thất_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Thạch Thất,09a,True
UBND Xã Thạch Thất_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thạch Thất,09a,True
UBND Xã Thạnh Hóa_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Thạnh Hóa,05b,True
UBND Xã Thạnh Trị_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật ((...) copy.xlsx,UBND Xã Thạnh Trị,01a,True
UBND Xã Thạnh Trị_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật ((...).xlsx,UBND Xã Thạnh Trị,01a,True
UBND Xã Thất Khê_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thất Khê,09a,True
UBND Xã Thần Sa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thần Sa,09a,True
UBND Xã Thần Sa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thần Sa,09a,True
UBND Xã Thắng Lộc_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luậ(...).xlsx,UBND Xã Thắng Lộc,04a,True
UBND Xã Thắng Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thắng Lộc,09a,True
UBND Xã Thắng Lợi_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thắng Lợi,09a,True
UBND Xã Thọ Bình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thọ Bình,09a,True
UBND Xã Thọ Bình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thọ Bình,09a,True
UBND Xã Thọ Long_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Thọ Long,09a,True
UBND Xã Thọ Long_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thọ Long,09a,True
UBND Xã Thọ Văn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thọ Văn,09a,True
UBND Xã Thọ Xuân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thọ Xuân,09a,True
UBND Xã Thống Nhất_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa b(...) copy.xlsx,UBND Xã Thống Nhất,05b,True
UBND Xã Thống Nhất_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa b(...).xlsx,UBND Xã Thống Nhất,05b,True
UBND Xã Thống Nhất_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Thống Nhất,09a,True
UBND Xã Thới Lai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Thới Lai,09a,True
UBND Xã Tiên Du_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tiên Du,09a,True
UBND Xã Tiên Lãng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tiên Lãng,09a,True
UBND Xã Tiên Lục_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tiên Lục,09a,True
UBND Xã Tiên Minh_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luậ(...).xlsx,UBND Xã Tiên Minh,04a,True
UBND Xã Tiên Yên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tiên Yên,09a,True
UBND Xã Triệu Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Triệu Lộc,09a,True
UBND Xã Trung Chính_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Trung Chính,09a,True
UBND Xã Trung Giã_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trung Giã,09a,True
UBND Xã Trung Hiệp_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật(...) copy.xlsx,UBND Xã Trung Hiệp,01a,True
UBND Xã Trung Hiệp_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật(...).xlsx,UBND Xã Trung Hiệp,01a,True
UBND Xã Trung Hạ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trung Hạ,09a,True
UBND Xã Trung Lý_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trung Lý,09a,True
UBND Xã Trung Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy 2.xlsx,UBND Xã Trung Sơn,09a,True
